23.15 13.524000000000001 0.5092551423402615 9.2 0.19297668252926317
54.53 6.927499999999999 0.13817448208696131 5.1274999999999995 0.11939299602573011
14.06 8.43 0.17326921891156016 4.283333333333333 0.6056095796492679
27.27 8.697999999999999 0.13766481031839617 6.475 0.11377389858838446
36.67 5.7925 0.6172861471797337 3.52 0.09974968671630001
17.16 9.959999999999999 0.2177607703109534 4.364444444444445 0.06348152469854611
15.6 3.5199999999999996 0.07713624310270756 2.4833333333333334 0.08047313791524428
25.52 2.394285714285714 0.04628470646421056 2.0271428571428567 0.06451433271269597
18.38 6.018571428571428 0.10591541814933866 3.384285714285714 0.060906658020725826
24.5 2.7657142857142856 0.05114433927848942 2.025714285714286 0.06766837330951353
32.18 3.8300000000000005 0.226697676950369 2.748571428571428 0.11581879885880446
13.21 8.83 0.20171917360528716 4.00375 0.08801522418025191
21.87 4.101666666666666 0.06374500706663949 2.936666666666666 0.12560225286962784
21.2 3.7033333333333336 0.09356122970388804 3.206666666666667 0.05268705653123855
